,Date,Open,High,Low,Close,Volume
3701,20230706 23:11:00 Asia/Calcutta,4444.75,4445.75,4443.25,4444.75,3418
3702,20230706 23:12:00 Asia/Calcutta,4444.75,4445.75,4444.75,4445.25,3045
3703,20230706 23:13:00 Asia/Calcutta,4445.25,4445.5,4444.75,4445.0,1594
3704,20230706 23:14:00 Asia/Calcutta,4445.25,4445.5,4444.75,4445.0,1396
3705,20230706 23:15:00 Asia/Calcutta,4445.25,4445.5,4443.25,4443.75,2159
3706,20230706 23:16:00 Asia/Calcutta,4444.0,4444.25,4443.0,4444.0,1335
3707,20230706 23:17:00 Asia/Calcutta,4443.75,4445.0,4443.5,4444.75,1292
3708,20230706 23:18:00 Asia/Calcutta,4444.75,4445.0,4443.75,4444.5,1431
3709,20230706 23:19:00 Asia/Calcutta,4444.5,4445.75,4444.5,4445.5,1727
3710,20230706 23:20:00 Asia/Calcutta,4445.5,4445.75,4444.75,4444.75,1675
3711,20230706 23:21:00 Asia/Calcutta,4444.75,4445.5,4444.75,4445.25,854
3712,20230706 23:22:00 Asia/Calcutta,4445.5,4445.5,4444.5,4445.0,982
3713,20230706 23:23:00 Asia/Calcutta,4445.0,4445.25,4444.0,4444.0,1358
3714,20230706 23:24:00 Asia/Calcutta,4444.25,4444.25,4443.0,4443.0,1862
3715,20230706 23:25:00 Asia/Calcutta,4443.25,4444.0,4442.75,4444.0,1986
3716,20230706 23:26:00 Asia/Calcutta,4444.25,4444.75,4443.75,4444.75,1191
3717,20230706 23:27:00 Asia/Calcutta,4444.75,4447.0,4444.5,4446.25,5564
3718,20230706 23:28:00 Asia/Calcutta,4446.25,4446.75,4446.0,4446.5,2604
3719,20230706 23:29:00 Asia/Calcutta,4446.75,4447.0,4446.0,4446.75,1227
3720,20230706 23:30:00 Asia/Calcutta,4446.75,4447.25,4446.0,4446.5,3138
3721,20230706 23:31:00 Asia/Calcutta,4446.25,4446.5,4445.25,4445.75,1953
3722,20230706 23:32:00 Asia/Calcutta,4445.5,4446.25,4445.0,4446.0,1689
3723,20230706 23:33:00 Asia/Calcutta,4446.0,4446.0,4444.75,4445.0,1281
3724,20230706 23:34:00 Asia/Calcutta,4444.75,4445.0,4444.25,4444.75,1514
3725,20230706 23:35:00 Asia/Calcutta,4444.5,4446.0,4444.5,4446.0,1252
3726,20230706 23:36:00 Asia/Calcutta,4446.0,4446.5,4445.5,4446.5,1637
3727,20230706 23:37:00 Asia/Calcutta,4446.75,4447.25,4446.25,4446.75,2387
3728,20230706 23:38:00 Asia/Calcutta,4446.75,4446.75,4445.5,4445.5,1551
3729,20230706 23:39:00 Asia/Calcutta,4445.5,4446.25,4445.25,4446.25,1328
3730,20230706 23:40:00 Asia/Calcutta,4446.25,4446.5,4445.5,4446.0,759
3731,20230706 23:41:00 Asia/Calcutta,4445.75,4445.75,4444.75,4444.75,1307
3732,20230706 23:42:00 Asia/Calcutta,4444.75,4445.0,4444.25,4444.5,1561
3733,20230706 23:43:00 Asia/Calcutta,4444.75,4445.0,4444.0,4444.25,1402
3734,20230706 23:44:00 Asia/Calcutta,4444.25,4444.5,4443.0,4443.25,2283
3735,20230706 23:45:00 Asia/Calcutta,4443.25,4443.75,4442.5,4442.75,1967
3736,20230706 23:46:00 Asia/Calcutta,4443.0,4443.5,4442.75,4443.5,1321
3737,20230706 23:47:00 Asia/Calcutta,4443.75,4445.0,4443.5,4444.5,1584
3738,20230706 23:48:00 Asia/Calcutta,4444.5,4445.0,4444.25,4444.5,1454
3739,20230706 23:49:00 Asia/Calcutta,4444.25,4444.75,4443.75,4444.25,1274
3740,20230706 23:50:00 Asia/Calcutta,4444.25,4444.5,4442.75,4443.25,1478
3741,20230706 23:51:00 Asia/Calcutta,4443.0,4443.0,4442.25,4442.5,2107
3742,20230706 23:52:00 Asia/Calcutta,4442.5,4443.75,4442.0,4443.5,2577
3743,20230706 23:53:00 Asia/Calcutta,4443.75,4444.0,4443.25,4443.5,1565
3744,20230706 23:54:00 Asia/Calcutta,4443.5,4444.5,4443.5,4444.5,843
3745,20230706 23:55:00 Asia/Calcutta,4444.5,4444.5,4443.75,4444.0,1166
3746,20230706 23:56:00 Asia/Calcutta,4444.0,4444.0,4443.25,4443.5,1314
3747,20230706 23:57:00 Asia/Calcutta,4443.25,4443.75,4443.25,4443.75,745
3748,20230706 23:58:00 Asia/Calcutta,4443.5,4443.75,4442.5,4443.0,1338
3749,20230706 23:59:00 Asia/Calcutta,4443.0,4443.0,4442.25,4442.5,1338
3750,20230707 00:00:00 Asia/Calcutta,4442.5,4444.75,4442.25,4444.5,2352
3751,20230707 00:01:00 Asia/Calcutta,4444.5,4445.0,4444.0,4444.75,1585
3752,20230707 00:02:00 Asia/Calcutta,4444.75,4444.75,4443.75,4444.75,1446
3753,20230707 00:03:00 Asia/Calcutta,4445.0,4445.25,4444.5,4445.0,1069
3754,20230707 00:04:00 Asia/Calcutta,4445.0,4446.0,4444.75,4445.75,1622
3755,20230707 00:05:00 Asia/Calcutta,4446.0,4446.0,4444.75,4445.0,1499
3756,20230707 00:06:00 Asia/Calcutta,4445.0,4445.75,4444.25,4445.5,1250
3757,20230707 00:07:00 Asia/Calcutta,4445.5,4445.75,4445.0,4445.0,1418
3758,20230707 00:08:00 Asia/Calcutta,4445.25,4447.0,4445.0,4447.0,1939
3759,20230707 00:09:00 Asia/Calcutta,4446.75,4447.0,4446.5,4446.75,2105
3760,20230707 00:10:00 Asia/Calcutta,4447.0,4447.0,4446.0,4446.25,1223
3761,20230707 00:11:00 Asia/Calcutta,4446.5,4446.75,4446.25,4446.5,1446
3762,20230707 00:12:00 Asia/Calcutta,4446.25,4446.75,4446.0,4446.25,1051
3763,20230707 00:13:00 Asia/Calcutta,4446.25,4446.5,4445.0,4445.5,2365
3764,20230707 00:14:00 Asia/Calcutta,4445.25,4448.75,4445.25,4448.5,4572
3765,20230707 00:15:00 Asia/Calcutta,4448.5,4448.75,4447.5,4448.0,3734
3766,20230707 00:16:00 Asia/Calcutta,4448.25,4448.5,4447.25,4448.5,1660
3767,20230707 00:17:00 Asia/Calcutta,4448.25,4449.25,4448.0,4448.75,2683
3768,20230707 00:18:00 Asia/Calcutta,4448.75,4449.75,4448.75,4449.25,3212
3769,20230707 00:19:00 Asia/Calcutta,4449.5,4450.0,4449.25,4449.5,2785
3770,20230707 00:20:00 Asia/Calcutta,4449.75,4450.0,4449.0,4449.25,2193
3771,20230707 00:21:00 Asia/Calcutta,4449.5,4449.5,4448.75,4449.0,1686
3772,20230707 00:22:00 Asia/Calcutta,4449.0,4449.5,4448.0,4448.25,2158
3773,20230707 00:23:00 Asia/Calcutta,4448.0,4449.0,4448.0,4448.75,999
3774,20230707 00:24:00 Asia/Calcutta,4449.0,4449.75,4448.75,4449.5,1319
3775,20230707 00:25:00 Asia/Calcutta,4449.75,4450.0,4449.25,4450.0,1816
3776,20230707 00:26:00 Asia/Calcutta,4450.0,4450.0,4449.5,4449.75,1979
3777,20230707 00:27:00 Asia/Calcutta,4449.75,4451.0,4449.25,4449.75,5154
3778,20230707 00:28:00 Asia/Calcutta,4450.0,4450.5,4449.75,4450.25,2310
3779,20230707 00:29:00 Asia/Calcutta,4450.0,4450.5,4449.75,4450.0,1565
3780,20230707 00:30:00 Asia/Calcutta,4450.25,4450.5,4449.5,4449.5,1788
3781,20230707 00:31:00 Asia/Calcutta,4449.5,4450.0,4448.5,4449.75,2596
3782,20230707 00:32:00 Asia/Calcutta,4449.75,4450.5,4449.25,4449.25,2089
3783,20230707 00:33:00 Asia/Calcutta,4449.0,4449.75,4449.0,4449.75,1360
3784,20230707 00:34:00 Asia/Calcutta,4449.5,4450.0,4449.5,4449.75,1053
3785,20230707 00:35:00 Asia/Calcutta,4449.5,4450.0,4449.25,4449.75,982
3786,20230707 00:36:00 Asia/Calcutta,4449.5,4450.0,4449.0,4450.0,989
3787,20230707 00:37:00 Asia/Calcutta,4449.75,4450.0,4448.5,4449.0,2003
3788,20230707 00:38:00 Asia/Calcutta,4449.25,4449.5,4448.75,4449.5,1352
3789,20230707 00:39:00 Asia/Calcutta,4449.5,4449.5,4448.0,4448.5,1971
3790,20230707 00:40:00 Asia/Calcutta,4448.25,4448.75,4447.5,4447.75,2576
3791,20230707 00:41:00 Asia/Calcutta,4447.75,4448.75,4447.25,4448.0,1898
3792,20230707 00:42:00 Asia/Calcutta,4448.25,4448.25,4447.0,4447.25,1978
3793,20230707 00:43:00 Asia/Calcutta,4447.25,4447.5,4446.5,4447.0,2295
3794,20230707 00:44:00 Asia/Calcutta,4446.75,4447.0,4446.0,4446.25,2343
3795,20230707 00:45:00 Asia/Calcutta,4446.25,4446.75,4445.5,4446.25,3871
3796,20230707 00:46:00 Asia/Calcutta,4446.0,4446.75,4445.5,4446.75,2018
3797,20230707 00:47:00 Asia/Calcutta,4446.5,4447.75,4446.0,4446.5,2744
3798,20230707 00:48:00 Asia/Calcutta,4446.5,4447.0,4446.25,4446.75,1274
3799,20230707 00:49:00 Asia/Calcutta,4446.5,4447.75,4446.5,4447.0,1665
3800,20230707 00:50:00 Asia/Calcutta,4447.25,4447.75,4446.75,4447.25,2084
3801,20230707 00:51:00 Asia/Calcutta,4447.5,4448.75,4447.25,4448.5,1786
3802,20230707 00:52:00 Asia/Calcutta,4448.75,4449.0,4448.0,4448.0,1692
3803,20230707 00:53:00 Asia/Calcutta,4448.25,4449.25,4448.0,4448.25,2428
3804,20230707 00:54:00 Asia/Calcutta,4448.5,4448.75,4448.25,4448.25,1146
3805,20230707 00:55:00 Asia/Calcutta,4448.25,4449.0,4448.25,4449.0,855
3806,20230707 00:56:00 Asia/Calcutta,4449.0,4449.0,4448.5,4448.5,1188
3807,20230707 00:57:00 Asia/Calcutta,4448.5,4448.5,4447.0,4447.75,1885
3808,20230707 00:58:00 Asia/Calcutta,4447.75,4448.0,4447.0,4447.5,2103
3809,20230707 00:59:00 Asia/Calcutta,4447.25,4447.5,4446.5,4447.25,1694
3810,20230707 01:00:00 Asia/Calcutta,4447.25,4447.25,4445.75,4445.75,2621
3811,20230707 01:01:00 Asia/Calcutta,4446.0,4446.0,4445.0,4445.5,3141
3812,20230707 01:02:00 Asia/Calcutta,4445.5,4447.0,4445.0,4446.0,2814
3813,20230707 01:03:00 Asia/Calcutta,4446.25,4446.75,4446.0,4446.75,2132
3814,20230707 01:04:00 Asia/Calcutta,4446.5,4447.25,4446.5,4446.5,2028
3815,20230707 01:05:00 Asia/Calcutta,4446.5,4447.0,4445.75,4447.0,2989
3816,20230707 01:06:00 Asia/Calcutta,4447.0,4448.0,4445.5,4445.75,2796
3817,20230707 01:07:00 Asia/Calcutta,4445.75,4446.0,4444.5,4445.0,3629
3818,20230707 01:08:00 Asia/Calcutta,4445.0,4445.75,4445.0,4445.5,1617
3819,20230707 01:09:00 Asia/Calcutta,4445.5,4446.0,4445.25,4445.75,1383
3820,20230707 01:10:00 Asia/Calcutta,4445.5,4445.5,4444.5,4445.0,1731
3821,20230707 01:11:00 Asia/Calcutta,4445.0,4445.5,4444.5,4445.0,2328
3822,20230707 01:12:00 Asia/Calcutta,4445.25,4445.5,4444.5,4445.25,1862
3823,20230707 01:13:00 Asia/Calcutta,4445.25,4446.5,4445.0,4446.25,2675
3824,20230707 01:14:00 Asia/Calcutta,4446.0,4446.25,4445.5,4446.0,1811
3825,20230707 01:15:00 Asia/Calcutta,4445.75,4446.0,4445.0,4445.0,2585
3826,20230707 01:16:00 Asia/Calcutta,4445.0,4446.5,4444.75,4445.75,2546
3827,20230707 01:17:00 Asia/Calcutta,4446.0,4446.25,4444.5,4444.75,2723
3828,20230707 01:18:00 Asia/Calcutta,4444.75,4445.25,4444.25,4445.0,2352
3829,20230707 01:19:00 Asia/Calcutta,4445.0,4447.5,4445.0,4447.25,3240
3830,20230707 01:20:00 Asia/Calcutta,4447.5,4449.5,4447.0,4447.25,8667
3831,20230707 01:21:00 Asia/Calcutta,4447.5,4448.25,4447.0,4448.0,3809
3832,20230707 01:22:00 Asia/Calcutta,4448.0,4448.25,4446.25,4446.5,3813
3833,20230707 01:23:00 Asia/Calcutta,4446.25,4446.25,4444.75,4445.25,6255
3834,20230707 01:24:00 Asia/Calcutta,4445.25,4448.0,4444.75,4445.0,9301
3835,20230707 01:25:00 Asia/Calcutta,4445.0,4448.0,4444.75,4448.0,5793
3836,20230707 01:26:00 Asia/Calcutta,4447.75,4448.5,4447.0,4447.75,4730
3837,20230707 01:27:00 Asia/Calcutta,4447.5,4449.0,4447.25,4448.75,5745
3838,20230707 01:28:00 Asia/Calcutta,4449.0,4449.75,4448.5,4449.25,8559
3839,20230707 01:29:00 Asia/Calcutta,4449.0,4449.5,4446.0,4446.5,69245
3840,20230707 01:30:00 Asia/Calcutta,4446.5,4447.25,4445.5,4447.0,15037
3841,20230707 01:31:00 Asia/Calcutta,4447.25,4447.75,4447.0,4447.25,3871
3842,20230707 01:32:00 Asia/Calcutta,4447.5,4448.0,4447.25,4447.75,2580
3843,20230707 01:33:00 Asia/Calcutta,4448.0,4448.5,4447.5,4447.5,2761
3844,20230707 01:34:00 Asia/Calcutta,4447.5,4448.0,4447.25,4447.75,1627
3845,20230707 01:35:00 Asia/Calcutta,4447.75,4448.25,4447.5,4447.5,1154
3846,20230707 01:36:00 Asia/Calcutta,4447.5,4448.25,4447.25,4447.5,1486
3847,20230707 01:37:00 Asia/Calcutta,4447.75,4448.25,4447.5,4447.75,903
3848,20230707 01:38:00 Asia/Calcutta,4448.0,4448.25,4447.75,4447.75,1012
3849,20230707 01:39:00 Asia/Calcutta,4448.0,4448.5,4447.75,4448.5,1002
3850,20230707 01:40:00 Asia/Calcutta,4448.25,4448.75,4448.0,4448.5,1031
3851,20230707 01:41:00 Asia/Calcutta,4448.25,4448.5,4448.0,4448.0,451
3852,20230707 01:42:00 Asia/Calcutta,4448.0,4448.5,4448.0,4448.0,404
3853,20230707 01:43:00 Asia/Calcutta,4448.0,4448.5,4447.75,4448.0,1287
3854,20230707 01:44:00 Asia/Calcutta,4448.25,4448.75,4448.0,4448.5,1037
3855,20230707 01:45:00 Asia/Calcutta,4448.25,4448.5,4447.5,4447.5,599
3856,20230707 01:46:00 Asia/Calcutta,4447.75,4447.75,4447.25,4447.25,544
3857,20230707 01:47:00 Asia/Calcutta,4447.5,4447.5,4447.25,4447.25,141
3858,20230707 01:48:00 Asia/Calcutta,4447.25,4447.75,4447.0,4447.0,750
3859,20230707 01:49:00 Asia/Calcutta,4447.25,4447.25,4447.0,4447.25,147
3860,20230707 01:50:00 Asia/Calcutta,4447.25,4447.25,4446.5,4446.5,717
3861,20230707 01:51:00 Asia/Calcutta,4446.5,4447.0,4446.5,4447.0,323
3862,20230707 01:52:00 Asia/Calcutta,4447.0,4447.0,4446.75,4446.75,191
3863,20230707 01:53:00 Asia/Calcutta,4446.75,4447.0,4446.75,4446.75,30
3864,20230707 01:54:00 Asia/Calcutta,4447.0,4447.0,4446.75,4446.75,39
3865,20230707 01:55:00 Asia/Calcutta,4447.0,4447.0,4446.25,4446.25,252
3866,20230707 01:56:00 Asia/Calcutta,4446.5,4446.5,4445.75,4446.0,529
3867,20230707 01:57:00 Asia/Calcutta,4445.75,4446.0,4445.5,4445.5,322
3868,20230707 01:58:00 Asia/Calcutta,4445.5,4445.75,4445.0,4445.0,462
3869,20230707 01:59:00 Asia/Calcutta,4445.0,4445.5,4445.0,4445.25,63
3870,20230707 02:00:00 Asia/Calcutta,4445.5,4445.5,4445.0,4445.25,151
3871,20230707 02:01:00 Asia/Calcutta,4445.0,4445.25,4444.75,4445.0,199
3872,20230707 02:02:00 Asia/Calcutta,4444.75,4445.0,4444.75,4445.0,334
3873,20230707 02:03:00 Asia/Calcutta,4445.25,4445.25,4445.0,4445.25,39
3874,20230707 02:04:00 Asia/Calcutta,4445.25,4445.25,4444.75,4445.0,182
3875,20230707 02:05:00 Asia/Calcutta,4445.0,4445.25,4444.75,4444.75,118
3876,20230707 02:06:00 Asia/Calcutta,4444.75,4444.75,4444.25,4444.25,487
3877,20230707 02:07:00 Asia/Calcutta,4444.25,4444.75,4444.25,4444.5,307
3878,20230707 02:08:00 Asia/Calcutta,4444.5,4444.75,4444.5,4444.5,23
3879,20230707 02:09:00 Asia/Calcutta,4444.5,4444.75,4444.5,4444.75,164
3880,20230707 02:10:00 Asia/Calcutta,4444.5,4444.5,4444.5,4444.5,165
3881,20230707 02:11:00 Asia/Calcutta,4444.25,4444.5,4444.25,4444.5,176
3882,20230707 02:12:00 Asia/Calcutta,4444.5,4444.75,4444.25,4444.5,136
3883,20230707 02:13:00 Asia/Calcutta,4444.5,4445.0,4444.5,4444.5,298
3884,20230707 02:14:00 Asia/Calcutta,4444.75,4445.0,4444.5,4445.0,118
3885,20230707 02:15:00 Asia/Calcutta,4444.75,4445.0,4444.75,4445.0,320
3886,20230707 02:16:00 Asia/Calcutta,4444.75,4445.0,4444.75,4444.75,59
3887,20230707 02:17:00 Asia/Calcutta,4445.0,4445.0,4444.5,4444.5,711
3888,20230707 02:18:00 Asia/Calcutta,4444.75,4444.75,4444.5,4444.75,182
3889,20230707 02:19:00 Asia/Calcutta,4444.75,4444.75,4444.25,4444.5,260
3890,20230707 02:20:00 Asia/Calcutta,4444.5,4444.5,4444.0,4444.0,299
3891,20230707 02:21:00 Asia/Calcutta,4444.0,4444.25,4443.75,4443.75,228
3892,20230707 02:22:00 Asia/Calcutta,4443.75,4444.0,4443.75,4443.75,59
3893,20230707 02:23:00 Asia/Calcutta,4443.75,4444.0,4443.75,4444.0,56
3894,20230707 02:24:00 Asia/Calcutta,4444.0,4444.25,4443.75,4444.25,290
3895,20230707 02:25:00 Asia/Calcutta,4444.25,4444.75,4444.25,4444.75,200
3896,20230707 02:26:00 Asia/Calcutta,4444.75,4444.75,4444.5,4444.75,79
3897,20230707 02:27:00 Asia/Calcutta,4444.75,4444.75,4444.25,4444.25,103
3898,20230707 02:28:00 Asia/Calcutta,4444.5,4444.75,4444.25,4444.75,226
3899,20230707 02:29:00 Asia/Calcutta,4444.5,4444.75,4444.5,4444.75,203
3900,20230707 03:30:00 Asia/Calcutta,4441.25,4443.5,4441.25,4443.5,553
3901,20230707 03:31:00 Asia/Calcutta,4443.5,4445.0,4443.25,4444.75,161
3902,20230707 03:32:00 Asia/Calcutta,4444.5,4444.75,4443.75,4444.5,254
3903,20230707 03:33:00 Asia/Calcutta,4444.75,4444.75,4444.25,4444.5,41
3904,20230707 03:34:00 Asia/Calcutta,4444.25,4444.75,4444.25,4444.5,62
3905,20230707 03:35:00 Asia/Calcutta,4444.75,4444.75,4444.25,4444.25,66
3906,20230707 03:36:00 Asia/Calcutta,4444.0,4444.0,4443.25,4443.5,124
3907,20230707 03:37:00 Asia/Calcutta,4443.5,4444.0,4443.0,4444.0,128
3908,20230707 03:38:00 Asia/Calcutta,4443.75,4444.0,4443.75,4443.75,80
3909,20230707 03:39:00 Asia/Calcutta,4443.75,4444.0,4443.5,4443.75,94
3910,20230707 03:40:00 Asia/Calcutta,4443.75,4444.25,4443.5,4444.0,144
3911,20230707 03:41:00 Asia/Calcutta,4444.0,4444.0,4443.75,4443.75,49
3912,20230707 03:42:00 Asia/Calcutta,4443.75,4444.25,4443.5,4444.0,102
3913,20230707 03:43:00 Asia/Calcutta,4444.0,4444.0,4443.75,4444.0,27
3914,20230707 03:44:00 Asia/Calcutta,4444.0,4444.25,4443.75,4444.0,80
3915,20230707 03:45:00 Asia/Calcutta,4444.0,4444.5,4444.0,4444.5,34
3916,20230707 03:46:00 Asia/Calcutta,4444.5,4444.5,4444.25,4444.25,53
3917,20230707 03:47:00 Asia/Calcutta,4444.25,4444.25,4444.0,4444.25,85
3918,20230707 03:48:00 Asia/Calcutta,4444.25,4444.25,4444.0,4444.25,39
3919,20230707 03:49:00 Asia/Calcutta,4444.5,4445.0,4444.25,4445.0,151
3920,20230707 03:50:00 Asia/Calcutta,4445.0,4445.0,4444.75,4445.0,22
3921,20230707 03:51:00 Asia/Calcutta,4445.0,4445.0,4444.5,4444.75,78
3922,20230707 03:52:00 Asia/Calcutta,4444.75,4444.75,4444.5,4444.75,21
3923,20230707 03:53:00 Asia/Calcutta,4444.5,4444.75,4444.5,4444.5,5
3924,20230707 03:54:00 Asia/Calcutta,4444.5,4444.5,4444.0,4444.0,97
3925,20230707 03:55:00 Asia/Calcutta,4444.0,4444.25,4443.75,4444.0,27
3926,20230707 03:56:00 Asia/Calcutta,4444.25,4444.25,4444.0,4444.25,70
3927,20230707 03:57:00 Asia/Calcutta,4444.25,4444.5,4444.25,4444.5,11
3928,20230707 03:58:00 Asia/Calcutta,4444.5,4444.5,4444.5,4444.5,5
3929,20230707 03:59:00 Asia/Calcutta,4444.25,4444.25,4444.25,4444.25,20
3930,20230707 04:00:00 Asia/Calcutta,4444.25,4444.75,4444.25,4444.75,47
3931,20230707 04:01:00 Asia/Calcutta,4444.5,4445.0,4444.5,4444.75,77
3932,20230707 04:02:00 Asia/Calcutta,4444.75,4445.0,4444.5,4444.75,63
3933,20230707 04:03:00 Asia/Calcutta,4444.75,4445.0,4444.5,4444.75,105
3934,20230707 04:04:00 Asia/Calcutta,4445.0,4445.25,4444.75,4445.0,141
3935,20230707 04:05:00 Asia/Calcutta,4445.0,4445.25,4444.75,4445.25,85
3936,20230707 04:06:00 Asia/Calcutta,4445.25,4445.5,4445.0,4445.5,32
3937,20230707 04:07:00 Asia/Calcutta,4445.5,4446.0,4445.5,4445.75,183
3938,20230707 04:08:00 Asia/Calcutta,4445.75,4446.0,4445.5,4446.0,88
3939,20230707 04:09:00 Asia/Calcutta,4445.75,4445.75,4445.5,4445.5,12
3940,20230707 04:10:00 Asia/Calcutta,4445.75,4445.75,4445.5,4445.5,35
3941,20230707 04:11:00 Asia/Calcutta,4445.75,4445.75,4445.5,4445.75,47
3942,20230707 04:12:00 Asia/Calcutta,4445.75,4446.0,4445.75,4446.0,16
3943,20230707 04:13:00 Asia/Calcutta,4446.0,4446.0,4445.75,4445.75,31
3944,20230707 04:14:00 Asia/Calcutta,4445.75,4446.25,4445.75,4446.25,118
3945,20230707 04:15:00 Asia/Calcutta,4446.0,4446.0,4445.75,4446.0,65
3946,20230707 04:16:00 Asia/Calcutta,4446.0,4446.25,4446.0,4446.25,91
3947,20230707 04:17:00 Asia/Calcutta,4446.25,4446.25,4446.0,4446.25,18
3948,20230707 04:18:00 Asia/Calcutta,4446.25,4446.25,4446.0,4446.0,62
3949,20230707 04:19:00 Asia/Calcutta,4446.25,4446.25,4446.0,4446.25,6
3950,20230707 04:20:00 Asia/Calcutta,4446.25,4446.25,4446.0,4446.0,16
3951,20230707 04:21:00 Asia/Calcutta,4446.0,4446.0,4445.5,4445.5,79
3952,20230707 04:22:00 Asia/Calcutta,4445.5,4445.5,4445.25,4445.5,35
3953,20230707 04:23:00 Asia/Calcutta,4445.5,4446.0,4445.5,4446.0,14
3954,20230707 04:24:00 Asia/Calcutta,4445.75,4445.75,4445.75,4445.75,21
3955,20230707 04:25:00 Asia/Calcutta,4445.5,4445.5,4445.5,4445.5,44
3956,20230707 04:26:00 Asia/Calcutta,4445.5,4445.5,4445.25,4445.25,21
3957,20230707 04:27:00 Asia/Calcutta,4445.5,4445.75,4445.5,4445.75,19
3958,20230707 04:28:00 Asia/Calcutta,4445.5,4445.5,4445.5,4445.5,2
3959,20230707 04:29:00 Asia/Calcutta,4445.5,4445.5,4445.25,4445.25,40
3960,20230707 04:30:00 Asia/Calcutta,4445.5,4445.5,4445.25,4445.25,37
3961,20230707 04:31:00 Asia/Calcutta,4445.5,4445.5,4445.25,4445.5,20
3962,20230707 04:32:00 Asia/Calcutta,4445.75,4445.75,4445.5,4445.75,27
3963,20230707 04:33:00 Asia/Calcutta,4445.75,4446.0,4445.75,4446.0,14
3964,20230707 04:34:00 Asia/Calcutta,4445.75,4445.75,4445.75,4445.75,6
3965,20230707 04:35:00 Asia/Calcutta,4445.75,4446.25,4445.75,4446.25,32
3966,20230707 04:36:00 Asia/Calcutta,4446.0,4446.0,4445.75,4446.0,60
3967,20230707 04:37:00 Asia/Calcutta,4446.0,4446.5,4446.0,4446.5,354
3968,20230707 04:38:00 Asia/Calcutta,4446.25,4446.75,4446.25,4446.75,188
3969,20230707 04:39:00 Asia/Calcutta,4446.75,4447.0,4446.5,4446.75,97
3970,20230707 04:40:00 Asia/Calcutta,4446.75,4447.0,4446.75,4447.0,84
3971,20230707 04:41:00 Asia/Calcutta,4447.0,4447.25,4446.75,4446.75,40
3972,20230707 04:42:00 Asia/Calcutta,4446.75,4447.0,4446.5,4446.75,65
3973,20230707 04:43:00 Asia/Calcutta,4447.0,4447.0,4446.75,4447.0,70
3974,20230707 04:44:00 Asia/Calcutta,4446.75,4447.0,4446.75,4446.75,65
3975,20230707 04:45:00 Asia/Calcutta,4447.0,4447.0,4446.75,4446.75,40
3976,20230707 04:46:00 Asia/Calcutta,4446.75,4446.75,4446.75,4446.75,4
3977,20230707 04:47:00 Asia/Calcutta,4446.75,4446.75,4446.75,4446.75,11
3978,20230707 04:48:00 Asia/Calcutta,4446.75,4446.75,4446.25,4446.25,84
3979,20230707 04:49:00 Asia/Calcutta,4446.25,4446.75,4446.25,4446.5,87
3980,20230707 04:50:00 Asia/Calcutta,4446.25,4446.5,4446.25,4446.5,24
3981,20230707 04:51:00 Asia/Calcutta,4446.5,4446.5,4446.5,4446.5,38
3982,20230707 04:52:00 Asia/Calcutta,4446.5,4446.75,4446.5,4446.5,21
3983,20230707 04:53:00 Asia/Calcutta,4446.75,4447.25,4446.25,4447.0,125
3984,20230707 04:54:00 Asia/Calcutta,4447.0,4447.0,4446.75,4446.75,25
3985,20230707 04:55:00 Asia/Calcutta,4446.5,4446.75,4446.5,4446.5,44
3986,20230707 04:56:00 Asia/Calcutta,4446.5,4446.75,4446.25,4446.75,23
3987,20230707 04:57:00 Asia/Calcutta,4446.5,4446.75,4446.5,4446.75,8
3988,20230707 04:58:00 Asia/Calcutta,4446.75,4447.0,4446.75,4447.0,34
3989,20230707 04:59:00 Asia/Calcutta,4446.75,4446.75,4446.5,4446.5,33
3990,20230707 05:00:00 Asia/Calcutta,4446.5,4446.75,4446.25,4446.5,69
3991,20230707 05:01:00 Asia/Calcutta,4446.5,4446.75,4446.5,4446.5,44
3992,20230707 05:02:00 Asia/Calcutta,4446.5,4446.5,4446.25,4446.25,21
3993,20230707 05:03:00 Asia/Calcutta,4446.25,4446.5,4446.25,4446.25,17
3994,20230707 05:04:00 Asia/Calcutta,4446.25,4446.25,4446.25,4446.25,2
3995,20230707 05:05:00 Asia/Calcutta,4446.25,4446.5,4446.25,4446.5,3
3996,20230707 05:06:00 Asia/Calcutta,4446.5,4446.5,4446.0,4446.25,61
3997,20230707 05:07:00 Asia/Calcutta,4446.25,4446.5,4446.0,4446.0,43
3998,20230707 05:08:00 Asia/Calcutta,4446.0,4446.25,4446.0,4446.25,3
3999,20230707 05:09:00 Asia/Calcutta,4446.25,4446.25,4445.75,4446.0,94
4000,20230707 05:10:00 Asia/Calcutta,4446.0,4446.25,4446.0,4446.0,14
4001,20230707 05:11:00 Asia/Calcutta,4446.0,4446.25,4446.0,4446.0,42
4002,20230707 05:12:00 Asia/Calcutta,4446.0,4446.0,4445.75,4446.0,33
4003,20230707 05:13:00 Asia/Calcutta,4446.0,4446.0,4445.75,4445.75,45
4004,20230707 05:14:00 Asia/Calcutta,4445.75,4446.25,4445.75,4446.0,33
4005,20230707 05:15:00 Asia/Calcutta,4446.0,4446.25,4446.0,4446.25,39
4006,20230707 05:16:00 Asia/Calcutta,4446.25,4446.5,4446.25,4446.5,144
4007,20230707 05:17:00 Asia/Calcutta,4446.5,4446.5,4446.25,4446.5,33
